Chr	SNV_mean	Indel_mean	SequenceAlt_mean	Insertion_mean	transcript_ablation	splice_acceptor_variant	splice_donor_variant	stop_gained	frameshift_variant	stop_lost	start_lost	transcript_amplification	inframe_insertion	inframe_deletion	missense_variant	protein_altering_variant	splice_region_variant	incomplete_terminal_codon_variant	start_retained_variant	stop_retained_variant	synonymous_variant	coding_sequence_variant	mature_miRNA_variant	5_prime_UTR_variant	3_prime_UTR_variant	non_coding_transcript_exon_variant	intron_variant	NMD_transcript_variant	non_coding_transcript_variant	upstream_gene_variant	downstream_gene_variant	TFBS_ablation	TFBS_amplification	TF_binding_site_variant	regulatory_region_ablation	regulatory_region_amplification	feature_elongation	regulatory_region_variant	feature_truncation	intergenic_variant	pop
chr2 	0.276104852411675	0.071897017270536	0.119991371872304	0.136783882783883	0	0.2145	0.0836842105263158	0.186	0.0266666666666667	0.266	0.364375	0	0.09	0.0952380952380952	0.246098047914819	0	0	0	0	0.335	0.262109190172885	0.33	0.119375	0.253947272061515	0.245583065583064	0.253369332707255	0.251900089274359	0	0	0.248209536135693	0.24753161043902	0	0	0.253341281486915	0	0	0	0.25600644078439	0	0.251964783674219	HGDP
chr2 	0.277644398882295	0.0678193329460436	0.111699741156169	0.132179487179486	0	0.2085	0.0394736842105263	0.174	0.0833333333333333	0.384	0.425625	0	0.0420833333333333	0.0666666666666667	0.249463176574979	0	0	0	0	0.415	0.261062784349406	0.335	0.130625	0.25899304284145	0.245716310716309	0.253479939479309	0.252919835273698	0	0	0.248332489261603	0.247378497375269	0	0	0.253999144044995	0	0	0	0.258035628999948	0	0.254596360768453	HGDP
chr2 	0.27396441334773	0.0706055574627805	0.120267471958585	0.132267399267399	0	0.217	0.117894736842105	0.217	0.032	0.316	0.34	0	0.0654166666666667	0.131428571428571	0.247524401064774	0	0	0	0	0.375	0.26076069153776	0.335	0.105	0.251274258513365	0.24634946134946	0.251528669066624	0.24986364029044	0	0	0.245668457974658	0.245857480196477	0	0	0.252715822939592	0	0	0	0.257232646043457	0	0.255388358402386	HGDP
chr2 	0.274534415584416	0.0667739582233184	0.114012079378775	0.132794871794871	0	0.2365	0.0657894736842105	0.1825	0.032	0.402	0.333125	0	0.0695833333333333	0.142857142857143	0.236166814551908	0	0	0	0	0.29	0.257839854413104	0.415	0.150625	0.256759428780667	0.243868833868831	0.250825898680019	0.250526911963477	0	0	0.244957468159798	0.2430076956367	0	0	0.253233064318902	0	0	0	0.255072458824061	0	0.252092206072956	HGDP
chr2 	0.275923960411957	0.0705109525192949	0.113839516824849	0.143300366300366	0	0.132	0.0952631578947369	0.178	0	0.552	0.389375	0	0.0520833333333333	0.0876190476190476	0.245787488908607	0	0	0	0	0.335	0.264331210191083	0.5	0.099375	0.25321493958257	0.244023814023813	0.252354567746646	0.251054755070749	0	0	0.247790548271559	0.246261030726134	0	0	0.25515040352164	0	0	0	0.257191299482867	0	0.255104501154909	HGDP
chr2 	0.276526849552327	0.0697406121263503	0.113589301121656	0.112666666666667	0	0.194	0.0705263157894737	0.158	0.0566666666666667	0.334	0.365	0	0.0591666666666667	0.08	0.247732919254659	0	0	0	0	0.29	0.263581437670609	0.335	0.145625	0.250981325521788	0.242938952938952	0.252091615797984	0.251337429084125	0	0	0.247502485322569	0.248313545449464	0	0	0.253814502323305	0	0	0	0.255795409576604	0	0.254087199312755	HGDP
chr2 	0.273179998764997	0.0723595449984391	0.129128559102675	0.141190476190475	0	0.2	0.123157894736842	0.174	0	0.466	0.385625	0	0.0858333333333334	0.102857142857143	0.249456521739131	0	0	0	0	0.375	0.258447679708826	0.455	0.09875	0.250508971072868	0.246184086184086	0.249287838472373	0.248367340865488	0	0	0.246826430701742	0.245872626865144	0	0	0.255101491807287	0	0	0	0.257372992372081	0	0.256887675342295	HGDP
chr2 	0.275144729635811	0.0731620365480293	0.107886108714409	0.136051282051283	0	0.1405	0.0478947368421053	0.17	0.0886666666666667	0.382	0.420625	0	0.0695833333333333	0.0628571428571429	0.242437888198757	0	0	0	0	0.415	0.258773430391264	0.29	0.135	0.257704137678506	0.24367227367227	0.253139771482232	0.25027892064131	0	0	0.249087558381685	0.245816273731424	0	0	0.251475910980677	0	0	0	0.256114242047998	0	0.252806355980005	HGDP
chr2 	0.274082995430171	0.0729039360410031	0.117480586712684	0.131761904761903	0	0.1725	0.100526315789474	0.182	0.062	0.302	0.4175	0	0.0591666666666667	0.127619047619048	0.237712954747117	0	0	0	0	0.335	0.259317561419472	0.25	0.135	0.253830098864886	0.241694386694385	0.251099806959877	0.24954685955072	0	0	0.245174441505861	0.246910502944697	0	0	0.252526901442893	0	0	0	0.253480206869308	0	0.253819010196672	HGDP
chr2 	0.273917959544411	0.0697528586141537	0.105970664365832	0.131820512820513	0	0.1895	0.105263157894737	0.174	0	0.348	0.4525	0	0.0558333333333333	0.0952380952380952	0.240419254658384	0	0	0	0	0.415	0.251015468607827	0.33	0.134375	0.244943244232882	0.246725571725572	0.251131110763289	0.249229368454234	0	0	0.24534344343785	0.247420597587871	0	0	0.252702372218144	0	0	0	0.255179646029819	0	0.251764865359753	HGDP
chr2 	0.276850370403178	0.0719730379212213	0.130785159620362	0.13069597069597	0	0.1365	0.0878947368421053	0.1885	0	0.366	0.400625	0	0.06875	0.0628571428571429	0.24817657497782	0	0	0	0	0.335	0.262050955414013	0.29	0.10375	0.268264372024899	0.245422415422414	0.256108415505815	0.25186522419416	0	0	0.25082301690025	0.250957109526459	0	0	0.255025067253604	0	0	0	0.258042315407423	0	0.254710755732126	HGDP
chr2 	0.275747739050204	0.0716770426217588	0.109137187230371	0.148223443223443	0	0.159	0.0473684210526316	0.157	0.0266666666666667	0.348	0.400625	0	0.0658333333333333	0.0952380952380952	0.245916149068323	0	0	0	0	0.335	0.259554140127385	0.415	0.09375	0.264273160014647	0.245588735588734	0.254834350706943	0.251467385982718	0	0	0.250135192167055	0.247203134701908	0	0	0.255025678650032	0	0	0	0.256777902105579	0	0.252068897526967	HGDP
chr2 	0.274390792468782	0.0658450076581982	0.106833477135461	0.117761904761906	0	0.289	0.07	0.242	0	0.414	0.400625	0	0.0929166666666667	0.11047619047619	0.251390860692102	0	0	0	0	0.29	0.262236578707916	0.455	0.11375	0.25376418894178	0.24573521073521	0.251075285647203	0.249588914593834	0	0	0.246692082606543	0.24585917361287	0	0	0.253048422597209	0	0	0	0.256019199541534	0	0.251098283195377	HGDP
chr2 	0.275348217099115	0.0686079935565814	0.117126833477135	0.134190476190477	0	0.212	0.0657894736842105	0.212	0.032	0.35	0.41625	0	0.05125	0.0628571428571429	0.252675244010648	0	0	0	0	0.21	0.261572338489535	0.375	0.088125	0.258850238008056	0.246171801171799	0.253309855480771	0.250607499063906	0	0	0.248791476750556	0.247579590569607	0	0	0.255285522132549	0	0	0	0.255882332873956	0	0.253066763844337	HGDP
chr2 	0.276282805718294	0.0734104653005375	0.107497842968076	0.140794871794872	0	0.2025	0.0478947368421053	0.15	0.0833333333333333	0.352	0.405625	0	0.07625	0.11047619047619	0.243216503992903	0	0	0	0	0.415	0.268129208371247	0.295	0.156875	0.256440864152326	0.242773577773575	0.253566024938695	0.251590124120289	0	0	0.248669883518116	0.247206897849401	0	0	0.257303741746149	0	0	0	0.256270553880192	0	0.251871972001628	HGDP
chr2 	0.277512811178653	0.0709853966409879	0.117989646246765	0.134501831501831	0	0.121	0.0610526315789474	0.218	0.00533333333333333	0.3	0.36875	0	0.0554166666666667	0.08	0.242236024844721	0	0	0	0	0.25	0.266265696087351	0.29	0.155	0.258524350054926	0.242808542808541	0.254942870558772	0.25266493237187	0	0	0.251104045917545	0.246908103938178	0	0	0.250948887258498	0	0	0	0.255962637992479	0	0.252240190693523	HGDP
chr2 	0.277784225351364	0.0675297744797884	0.11053494391717	0.123113553113552	0	0.242	0.0568421052631579	0.1545	0	0.366	0.4275	0	0.0625	0.0628571428571429	0.246954303460515	0	0	0	0	0.375	0.269235668789808	0.455	0.0875	0.260937385573051	0.244720279720278	0.257655345124429	0.251917694603948	0	0	0.251471592294622	0.249619357630784	0	0	0.255180973343113	0	0	0	0.257789050666631	0	0.252688334460078	HGDP
chr2 	0.274373003953508	0.0723050464772588	0.130966350301984	0.140131868131868	0	0.1285	0.0563157894736842	0.2205	0.0106666666666667	0.418	0.390625	0	0.0729166666666667	0.0952380952380952	0.242142857142858	0	0	0	0	0.25	0.262276615104642	0.335	0.125625	0.257652874404981	0.247355887355886	0.254203057338132	0.249355207203105	0	0	0.246702352146818	0.247665014017763	0	0	0.252976889214963	0	0	0	0.254603864470656	0	0.253201685820573	HGDP
chr2 	0.273879215300293	0.0715398555508773	0.112010353753236	0.153985347985348	0	0.1955	0.0742105263157895	0.191	0.0266666666666667	0.402	0.365	0	0.0554166666666667	0.127619047619048	0.248972937000886	0	0	0	0	0.25	0.264911737943584	0.415	0.135	0.254536799707067	0.241719901719898	0.250905201648664	0.249443838614414	0	0	0.246744321272558	0.246513020490395	0	0	0.254712643678157	0	0	0	0.255191927186437	0	0.251802997014313	HGDP
chr2 	0.274874866996774	0.0724445111968086	0.119361518550475	0.139710622710622	0	0.2015	0.0915789473684211	0.175	0	0.35	0.46375	0	0.0658333333333333	0.08	0.242619787045254	0	0	0	0	0.335	0.259614194722473	0.335	0.10875	0.258213108751374	0.247833112833111	0.254254186883704	0.250393144096575	0	0	0.246696068501176	0.247397877584862	0	0	0.25601063829787	0	0	0	0.255780194588134	0	0.25438975269005	HGDP
chr2 	0.276909833837036	0.0736871170909696	0.116445211389129	0.132073260073259	0	0.148	0.100526315789474	0.2375	0.0266666666666667	0.332	0.379375	0	0.05875	0.0628571428571429	0.248192102928128	0	0	0	0	0.375	0.261888989990901	0.375	0.115625	0.254642987916516	0.24710357210357	0.254254708613759	0.252002121470636	0	0	0.248781676139094	0.250567482642557	0	0	0.255265346050375	0	0	0	0.257583341293393	0	0.254226980170196	HGDP
chr2 	0.273567898244855	0.0624698954262294	0.103382226056946	0.128267399267399	0	0.1955	0.0842105263157895	0.2085	0.0266666666666667	0.432	0.494375	0	0.0658333333333333	0.08	0.254680567879327	0	0	0	0	0.165	0.264926296633305	0.54	0.10375	0.256140607835958	0.246399546399546	0.253244117493607	0.247880967236991	0	0	0.245458237202987	0.247714076053264	0	0	0.252705429200291	0	0	0	0.254501043898353	0	0.250869141175201	HGDP
chr2 	0.275244633176388	0.06984168691245	0.112303710094909	0.134124542124542	0	0.274	0.0694736842105263	0.2375	0	0.282	0.385625	0	0.0791666666666667	0.08	0.251115794143744	0	0	0	0	0.29	0.255403093721564	0.29	0.098125	0.252211644086416	0.248220563220561	0.253413679762088	0.249213135841094	0	0	0.249584435316012	0.249179257531075	0	0	0.254357422352651	0	0	0	0.257075310781532	0	0.253653139259806	HGDP
chr2 	0.276484713583536	0.0732251175134846	0.107998274374461	0.136875457875458	0	0.274	0.0831578947368421	0.193	0	0.368	0.4175	0	0.0725	0.0628571428571429	0.2452950310559	0	0	0	0	0.335	0.256569608735215	0.375	0.16625	0.2543061149762	0.250691740691739	0.25581259456357	0.252060332331715	0	0	0.249098859565267	0.250631220953255	0	0	0.254259598923938	0	0	0	0.256904398018677	0	0.252114634386849	HGDP
chr2 	0.276417696946401	0.0690590670223041	0.105030198446937	0.138208791208791	0	0.2225	0.0605263157894737	0.146	0	0.47	0.5	0	0.0620833333333333	0.08	0.245816326530613	0	0	0	0	0.415	0.259989080982711	0.375	0.098125	0.260695715854999	0.247575127575125	0.255129649919129	0.25071921707137	0	0	0.248609297919896	0.247695636630531	0	0	0.252637564196623	0	0	0	0.256773535472104	0	0.253485085347345	HGDP
chr2 	0.273077906238932	0.0688593931551948	0.104167385677308	0.12595238095238	0	0.173	0.0557894736842105	0.1625	0.00533333333333333	0.334	0.37875	0	0.0654166666666667	0.127619047619048	0.244866903283052	0	0	0	0	0.165	0.255545040946315	0.46	0.0775	0.250098864884657	0.243617463617462	0.253008295507901	0.246783696351201	0	0	0.248939845816268	0.250451107306213	0	0	0.253847517730494	0	0	0	0.254378437018166	0	0.250770203087204	HGDP
chr2 	0.277741055026346	0.0731856382698006	0.124728213977567	0.142538461538461	0	0.131	0.0526315789473684	0.1665	0.0566666666666667	0.384	0.42125	0	0.0691666666666667	0.08	0.247255989352263	0	0	0	0	0.29	0.260535031847134	0.295	0.12	0.258000732332478	0.247997542997542	0.256954139927999	0.253556218981643	0	0	0.249445069682875	0.25093716484472	0	0	0.256142699926631	0	0	0	0.259072977361776	0	0.254161138809134	HGDP
chr2 	0.275782025140282	0.0722924368860478	0.120258843830889	0.138970695970696	0	0.1275	0.0484210526315789	0.166	0	0.382	0.395	0	0.0725	0.08	0.241379769299025	0	0	0	0	0.165	0.259242948134669	0.46	0.066875	0.254873672647382	0.246534681534679	0.25530286429801	0.24899944323365	0	0	0.251564862228793	0.249857423749281	0	0	0.258599902176569	0	0	0	0.257107651160606	0	0.252133048842372	HGDP
chr2 	0.277503129126435	0.0706431551706114	0.117351164797239	0.123219780219781	0	0.135	0.122105263157895	0.1995	0	0.398	0.40375	0	0.0758333333333333	0.0361904761904762	0.244028393966284	0	0	0	0	0.21	0.267010009099181	0.33	0.130625	0.261032588795313	0.244555849555848	0.255553816455363	0.252320294125826	0	0	0.250546817849367	0.250084717858075	0	0	0.253370017119097	0	0	0	0.258239291513758	0	0.256258696693198	HGDP
chr2 	0.276950157678946	0.0726090300517815	0.120923209663503	0.145637362637363	0	0.14	0.0778947368421053	0.1585	0	0.384	0.37625	0	0.0758333333333333	0.142857142857143	0.24488464951198	0	0	0	0	0.335	0.260012738853505	0.375	0.12875	0.260402782863422	0.242641277641277	0.253612458913756	0.253382834323502	0	0	0.249524318646508	0.24693251735755	0	0	0.25277390560039	0	0	0	0.256264959131069	0	0.251096804405434	HGDP
chr2 	0.275324182357601	0.0694650826555563	0.102571182053494	0.13340293040293	0	0.159	0.0789473684210526	0.1535	0.0266666666666667	0.366	0.46	0	0.0554166666666667	0.0952380952380952	0.242763975155278	0	0	0	0	0.29	0.262620564149225	0.335	0.14	0.25404247528378	0.24745133245133	0.252674910001563	0.250289326408705	0	0	0.248412254046885	0.248492530152259	0	0	0.255264123257517	0	0	0	0.256893208520438	0	0.254530132105292	HGDP
chr2 	0.27444497186787	0.0715652067709053	0.117308024158758	0.132754578754579	0	0.184	0.0663157894736842	0.1625	0.0266666666666667	0.418	0.38375	0	0.0754166666666667	0.0952380952380952	0.247491126885536	0	0	0	0	0.29	0.260955414012737	0.29	0.13	0.257883559135849	0.245480060480059	0.251246413105857	0.250085194819928	0	0	0.245620205203269	0.247567501458259	0	0	0.252918806554167	0	0	0	0.257243971999002	0	0.254003084333338	HGDP
chr2 	0.276825233150797	0.0732926547480914	0.123925798101812	0.138571428571428	0	0.182	0.07	0.1775	0.0566666666666667	0.316	0.39625	0	0.0829166666666667	0.127619047619048	0.244913487133985	0	0	0	0	0.375	0.269816196542311	0.205	0.13	0.260622482607105	0.24666131166131	0.256839881045544	0.250972872049226	0	0	0.25141180387528	0.25095988484773	0	0	0.258098557104425	0	0	0	0.257339969706508	0	0.253470755168773	HGDP
chr2 	0.276230169834168	0.0705894158656625	0.107446074201898	0.127113553113553	0	0.1525	0.0568421052631579	0.1415	0.0266666666666667	0.35	0.396875	0	0.0520833333333333	0.11047619047619	0.247391304347825	0	0	0	0	0.335	0.264003639672425	0.25	0.11875	0.256367630904432	0.247225477225475	0.255667553607761	0.250506398010601	0	0	0.249937304222292	0.251284973752102	0	0	0.254139153827338	0	0	0	0.257035124107952	0	0.253775984451642	HGDP
chr2 	0.278403996943208	0.0731842848843563	0.114754098360656	0.148890109890109	0	0.128	0.0831578947368421	0.2055	0	0.418	0.461875	0	0.0729166666666667	0.0476190476190476	0.243538154392193	0	0	0	0	0.29	0.262673339399452	0.375	0.1	0.262215305748809	0.248487053487052	0.252333698544371	0.255321705240163	0	0	0.249330838632258	0.248508852804514	0	0	0.254724871606747	0	0	0	0.257569422649211	0	0.253383788237332	HGDP
chr2 	0.278143776264314	0.0739873045843703	0.124693701466782	0.149014652014651	0	0.2715	0.0742105263157895	0.187	0.0266666666666667	0.418	0.369375	0	0.0804166666666667	0.0876190476190476	0.246663708961848	0	0	0	0	0.5	0.259306642402184	0.29	0.104375	0.252295862321494	0.245560385560382	0.25674075233474	0.254049657780661	0	0	0.25180120233347	0.248854356784083	0	0	0.254452800195644	0	0	0	0.25873777001492	0	0.255051687228952	HGDP
chr2 	0.274371500529413	0.062640488010995	0.0921311475409833	0.110095238095238	0	0.265	0.0652631578947369	0.1985	0.0266666666666667	0.368	0.360625	0	0.0620833333333333	0.0952380952380952	0.24517968056788	0	0	0	0	0.29	0.261701546860781	0.33	0.11	0.251717319663127	0.243958608958608	0.249955652945165	0.249918760139119	0	0	0.24412179018258	0.245095066513693	0	0	0.250571044265099	0	0	0	0.253459601817651	0	0.24883263618957	HGDP
chr2 	0.274660807454782	0.073412280817595	0.116005176876618	0.134161172161172	0	0.205	0.0705263157894737	0.163	0.0833333333333333	0.368	0.42125	0	0.0591666666666667	0.0952380952380952	0.241949866903285	0	0	0	0	0.375	0.252980891719743	0.42	0.110625	0.251867447821311	0.246406161406159	0.253536808055509	0.25035445844878	0	0	0.247490340067227	0.248304984288927	0	0	0.253632306187329	0	0	0	0.255827340583803	0	0.252487007774255	HGDP
chr2 	0.275967607822788	0.0696780263019159	0.109827437446074	0.13347619047619	0	0.115	0.0952631578947368	0.2095	0	0.5	0.420625	0	0.0658333333333333	0.102857142857143	0.249578527062999	0	0	0	0	0.335	0.260369426751591	0.375	0.13	0.250113511534237	0.240817425817423	0.252739604528614	0.250836953912881	0	0	0.248147074822342	0.24704066080877	0	0	0.254898508192709	0	0	0	0.256175852517	0	0.253868655287062	HGDP
chr2 	0.274537859428484	0.0682427115242609	0.104357204486626	0.141278388278388	0	0.214	0.0873684210526316	0.208	0.0266666666666667	0.332	0.339375	0	0.0720833333333333	0.08	0.252990239574092	0	0	0	0	0.29	0.260536851683349	0.33	0.099375	0.25336140607836	0.244376299376297	0.252995252256481	0.249579161586768	0	0	0.247399743027072	0.24616516454367	0	0	0.249681462460258	0	0	0	0.255281511401041	0	0.251251337952845	HGDP
chr2 	0.274728525690249	0.0692744203549319	0.101993097497843	0.126289377289377	0	0.1365	0.0973684210526316	0.1585	0	0.466	0.410625	0	0.0383333333333333	0.11047619047619	0.242269299023958	0	0	0	0	0.29	0.257446769790718	0.46	0.099375	0.255942878066643	0.247630882630883	0.251303803412112	0.250249450433282	0	0	0.246131712715538	0.246767832615229	0	0	0.2515822939594	0	0	0	0.255305254970499	0	0.252789701988684	HGDP
chr2 	0.274035298796335	0.0707734432766622	0.106402070750647	0.136454212454212	0	0.133	0.0831578947368421	0.1925	0.0566666666666667	0.35	0.40625	0	0.0591666666666667	0.0952380952380952	0.248897515527951	0	0	0	0	0.25	0.26270245677889	0.375	0.12	0.254199926766754	0.24600926100926	0.248710805029477	0.251013122402094	0	0	0.245644542606912	0.246516454362448	0	0	0.255618121790168	0	0	0	0.25536672898219	0	0.249900850656333	HGDP
chr3 	0.267584830312515	0.0721368262846566	0.0861554770318019	0.131166380789023	0	0.0775	0.147058823529412	0.2625	0.066	0.193333333333333	0.0944444444444445	0	0	0	0.249219730941704	0	0	0	0	0.42	0.277163206180591	0	0.107142857142857	0.262258902077152	0.248395373291273	0.253530911408538	0.250225200183478	0	0	0.239685275080974	0.242209773374417	0	0	0.257038879217441	0	0	0	0.252440289874836	0	0.255979913647491	HGDP
chr3 	0.269020894006443	0.0742348039495559	0.0925653710247347	0.135506003430532	0	0.0816666666666667	0.161176470588235	0.241	0.066	0.276666666666667	0.192222222222222	0	0	0	0.25234379671151	0	0	0	0	0.29	0.269760985031386	0	0.0828571428571429	0.262963649851632	0.250426919032596	0.253630762693858	0.249682751196597	0	0	0.242392221451729	0.242807877497208	0	0	0.260301749150292	0	0	0	0.25465441276541	0	0.255407314042632	HGDP
chr3 	0.26734572636459	0.0720659018701486	0.0908197879858657	0.139318181818182	0	0.0708333333333333	0.171176470588235	0.288	0.1	0.42	0	0	0	0	0.253333333333334	0	0	0	0	0.375	0.277349106711733	0	0.142857142857143	0.264888724035609	0.240669821240794	0.253117342964377	0.247953550133907	0	0	0.237737575127205	0.240720155559227	0	0	0.253540578628861	0	0	0	0.253039942841641	0	0.253891004496481	HGDP
chr3 	0.269377481881015	0.0736107147613476	0.0804028268551235	0.137508576329332	0	0.07	0.181764705882353	0.2585	0.066	0.223333333333333	0.0944444444444445	0	0	0	0.256822122571003	0	0	0	0	0.29	0.277334620956061	0	0.13	0.266854599406528	0.243611987381701	0.254489058848521	0.249797688587669	0	0	0.242931460933925	0.242205432996175	0	0	0.252925474591723	0	0	0	0.253337132553119	0	0.254592417781875	HGDP
