,predispo_cancer,azoospermia,gene_paper
ENSG00000166762,0,0,1
ENSG00000166794,0,0,1
ENSG00000166803,1,0,0
ENSG00000166813,0,0,1
ENSG00000166821,0,0,1
ENSG00000166823,0,0,1
ENSG00000166825,0,0,1
ENSG00000166828,0,0,1
ENSG00000166847,0,0,1
ENSG00000166848,1,0,1
ENSG00000166851,1,0,0
ENSG00000166855,0,0,1
ENSG00000166862,0,0,1
ENSG00000166886,0,0,1
ENSG00000166888,0,0,1
ENSG00000166900,0,0,1
ENSG00000166902,0,0,1
ENSG00000166913,0,0,1
ENSG00000166923,1,0,0
ENSG00000166927,0,0,1
ENSG00000166946,1,0,0
ENSG00000166949,1,0,0
ENSG00000166974,0,0,1
ENSG00000167014,0,1,0
ENSG00000167034,1,0,1
ENSG00000167074,0,0,1
ENSG00000167077,0,1,0
ENSG00000167081,0,0,1
ENSG00000167083,0,0,1
ENSG00000167085,0,0,1
ENSG00000167088,0,0,1
ENSG00000167114,0,0,1
ENSG00000167136,0,0,1
ENSG00000167157,0,0,1
ENSG00000167182,0,0,1
ENSG00000167186,0,0,1
ENSG00000167191,0,0,1
ENSG00000167193,1,0,1
ENSG00000167244,0,0,1
ENSG00000167286,0,0,1
ENSG00000167306,0,0,1
ENSG00000167311,0,0,1
ENSG00000167323,0,0,1
ENSG00000167325,1,0,1
ENSG00000167363,0,0,1
ENSG00000167414,0,0,1
ENSG00000167419,0,0,1
ENSG00000167468,0,0,1
ENSG00000167470,0,0,1
ENSG00000167508,0,0,1
ENSG00000167526,0,0,1
ENSG00000167535,0,0,1
ENSG00000167549,0,0,1
ENSG00000167578,0,0,1
ENSG00000167580,0,0,1
ENSG00000167588,0,0,1
ENSG00000167601,0,0,1
ENSG00000167614,0,0,1
ENSG00000167617,0,0,1
ENSG00000167641,0,0,1
ENSG00000167642,0,0,1
ENSG00000167653,0,0,1
ENSG00000167656,0,0,1
ENSG00000167657,0,0,1
ENSG00000167658,0,0,1
ENSG00000167670,1,0,1
ENSG00000167680,0,0,1
ENSG00000167693,0,0,1
ENSG00000167702,0,0,1
ENSG00000167711,0,0,1
ENSG00000167720,0,0,1
ENSG00000167749,0,0,1
ENSG00000167754,0,0,1
ENSG00000167755,0,0,1
ENSG00000167757,0,0,1
ENSG00000167759,0,0,1
ENSG00000167770,1,0,0
ENSG00000167772,0,0,1
ENSG00000167779,0,0,1
ENSG00000167780,0,0,1
ENSG00000167791,0,0,1
ENSG00000167792,0,0,1
ENSG00000167815,0,0,1
ENSG00000167858,0,0,1
ENSG00000167880,0,0,1
ENSG00000167900,0,0,1
ENSG00000167910,0,0,1
ENSG00000167967,0,0,1
ENSG00000167972,0,0,1
ENSG00000167985,1,0,0
ENSG00000167986,1,0,1
ENSG00000168002,1,0,1
ENSG00000168003,0,0,1
ENSG00000168032,0,0,1
ENSG00000168036,1,0,0
ENSG00000168040,0,0,1
ENSG00000168056,0,0,1
ENSG00000168066,1,0,0
ENSG00000168067,0,0,1
ENSG00000168070,0,1,0
ENSG00000168081,0,0,1
ENSG00000168090,1,0,1
ENSG00000168092,0,0,1
ENSG00000168101,1,0,0
ENSG00000168118,0,0,1
ENSG00000168135,0,0,1
ENSG00000168148,1,0,0
ENSG00000168229,0,0,1
ENSG00000168243,0,0,1
ENSG00000168259,0,0,1
ENSG00000168267,0,0,1
ENSG00000168269,0,0,1
ENSG00000168280,0,0,1
ENSG00000168282,0,1,0
ENSG00000168283,0,0,1
ENSG00000168291,0,0,1
ENSG00000168306,0,0,1
ENSG00000168314,0,0,1
ENSG00000168329,0,0,1
ENSG00000168374,0,0,1
ENSG00000168393,0,0,1
ENSG00000168394,0,0,1
ENSG00000168395,0,0,1
ENSG00000168398,0,0,1
ENSG00000168411,1,0,0
ENSG00000168412,0,0,1
ENSG00000168439,0,0,1
ENSG00000168447,0,0,1
ENSG00000168452,0,0,1
ENSG00000168453,1,0,1
ENSG00000168477,0,0,1
ENSG00000168481,0,0,1
ENSG00000168484,0,0,1
ENSG00000168487,0,0,1
ENSG00000168496,1,0,1
ENSG00000168505,0,0,1
ENSG00000168522,0,0,1
ENSG00000168539,0,0,1
ENSG00000168542,0,0,1
ENSG00000168546,0,0,1
ENSG00000168556,1,0,0
ENSG00000168575,0,0,1
ENSG00000168582,0,0,1
ENSG00000168610,1,0,1
ENSG00000168615,0,0,1
ENSG00000168619,0,0,1
ENSG00000168621,0,0,1
ENSG00000168646,1,0,1
ENSG00000168653,0,0,1
ENSG00000168685,1,0,1
ENSG00000168702,0,0,1
ENSG00000168734,0,0,1
ENSG00000168743,0,0,1
ENSG00000168763,0,0,1
ENSG00000168769,1,0,0
ENSG00000168779,0,0,1
ENSG00000168807,0,0,1
ENSG00000168811,1,0,1
ENSG00000168818,0,0,1
ENSG00000168824,0,0,1
ENSG00000168878,0,0,1
ENSG00000168884,0,0,1
ENSG00000168899,0,0,1
ENSG00000168906,0,0,1
ENSG00000168918,1,0,1
ENSG00000168924,0,0,1
ENSG00000168938,0,0,1
ENSG00000168961,0,0,1
ENSG00000168993,0,0,1
ENSG00000169006,0,0,1
ENSG00000169018,0,0,1
ENSG00000169031,0,0,1
ENSG00000169032,1,0,1
ENSG00000169035,0,0,1
ENSG00000169047,0,0,1
ENSG00000169057,0,0,1
ENSG00000169071,0,0,1
ENSG00000169083,1,1,1
ENSG00000169084,0,0,1
ENSG00000169136,0,0,1
ENSG00000169139,1,0,1
ENSG00000169188,1,0,0
ENSG00000169189,1,0,0
ENSG00000169194,0,0,1
ENSG00000169213,0,0,1
ENSG00000169217,0,0,1
ENSG00000169220,0,0,1
ENSG00000169228,0,0,1
ENSG00000169231,0,0,1
ENSG00000169242,1,0,1
ENSG00000169245,0,0,1
ENSG00000169248,0,0,1
ENSG00000169252,0,0,1
ENSG00000169258,0,0,1
ENSG00000169271,0,0,1
ENSG00000169282,0,0,1
ENSG00000169288,0,0,1
ENSG00000169297,1,0,1
ENSG00000169313,0,0,1
ENSG00000169344,0,0,1
ENSG00000169359,1,0,1
ENSG00000169372,0,0,1
ENSG00000169375,0,0,1
ENSG00000169398,0,0,1
ENSG00000169403,0,0,1
ENSG00000169410,0,0,1
ENSG00000169418,0,0,1
ENSG00000169432,0,0,1
ENSG00000169439,0,0,1
ENSG00000169442,0,0,1
ENSG00000169469,0,0,1
ENSG00000169474,0,0,1
ENSG00000169499,0,0,1
ENSG00000169504,0,0,1
ENSG00000169554,1,0,0
ENSG00000169562,0,0,1
ENSG00000169564,0,0,1
ENSG00000169567,1,0,0
ENSG00000169575,0,0,1
ENSG00000169583,0,0,1
ENSG00000169592,1,0,0
ENSG00000169598,0,0,1
ENSG00000169621,1,0,0
ENSG00000169635,0,0,1
ENSG00000169641,0,0,1
ENSG00000169679,1,0,1
ENSG00000169689,1,0,0
ENSG00000169704,1,0,1
ENSG00000169710,0,0,1
ENSG00000169714,0,0,1
ENSG00000169727,1,0,1
ENSG00000169733,0,0,1
ENSG00000169738,0,0,1
ENSG00000169744,0,0,1
ENSG00000169750,0,0,1
ENSG00000169752,0,0,1
ENSG00000169756,0,0,1
ENSG00000169764,0,0,1
ENSG00000169814,0,0,1
ENSG00000169851,0,0,1
ENSG00000169855,1,0,1
ENSG00000169856,0,0,1
ENSG00000169860,0,0,1
ENSG00000169884,0,0,1
ENSG00000169895,0,0,1
ENSG00000169896,0,0,1
ENSG00000169902,0,0,1
ENSG00000169908,0,0,1
ENSG00000169925,0,0,1
ENSG00000169926,0,0,1
ENSG00000169946,0,0,1
ENSG00000169967,0,0,1
ENSG00000170011,0,0,1
ENSG00000170017,0,0,1
ENSG00000170027,0,0,1
ENSG00000170035,0,0,1
ENSG00000170049,0,0,1
ENSG00000170075,0,0,1
ENSG00000170091,0,0,1
ENSG00000170099,0,0,1
ENSG00000170122,0,0,1
ENSG00000170142,0,0,1
ENSG00000170166,0,0,1
ENSG00000170175,0,0,1
ENSG00000170178,0,0,1
ENSG00000170180,0,0,1
ENSG00000170214,0,0,1
ENSG00000170231,0,0,1
ENSG00000170242,1,0,0
ENSG00000170248,0,0,1
ENSG00000170260,0,0,1
ENSG00000170266,0,0,1
ENSG00000170275,0,0,1
ENSG00000170276,0,0,1
ENSG00000170296,0,0,1
ENSG00000170310,0,0,1
ENSG00000170312,1,0,0
ENSG00000170315,1,0,1
ENSG00000170322,1,0,0
ENSG00000170323,0,0,1
ENSG00000170345,0,0,1
ENSG00000170364,1,0,0
ENSG00000170381,0,0,1
ENSG00000170385,0,0,1
ENSG00000170425,0,0,1
ENSG00000170430,1,0,1
ENSG00000170458,0,0,1
ENSG00000170482,0,0,1
ENSG00000170485,1,0,1
ENSG00000170498,0,1,0
ENSG00000170502,0,0,1
ENSG00000170515,0,0,1
ENSG00000170549,0,0,1
ENSG00000170558,0,0,1
ENSG00000170561,0,0,1
ENSG00000170571,0,0,1
ENSG00000170577,0,0,1
ENSG00000170581,0,0,1
ENSG00000170606,0,0,1
ENSG00000170608,0,0,1
ENSG00000170624,0,0,1
ENSG00000170633,0,0,1
ENSG00000170634,0,0,1
ENSG00000170677,1,0,0
ENSG00000170689,0,0,1
ENSG00000170734,1,0,0
ENSG00000170743,0,0,1
ENSG00000170759,0,0,1
ENSG00000170775,0,0,1
ENSG00000170807,0,0,1
ENSG00000170820,1,0,1
ENSG00000170835,0,0,1
ENSG00000170836,0,0,1
ENSG00000170837,0,0,1
ENSG00000170873,1,0,0
ENSG00000170890,0,0,1
ENSG00000170893,0,0,1
ENSG00000170899,0,0,1
ENSG00000170950,0,0,1
ENSG00000170961,0,0,1
ENSG00000170962,0,0,1
ENSG00000170965,0,0,1
ENSG00000171004,0,0,1
ENSG00000171033,0,0,1
ENSG00000171049,1,0,0
ENSG00000171051,0,0,1
ENSG00000171056,0,0,1
ENSG00000171094,1,0,1
ENSG00000171100,0,0,1
ENSG00000171105,0,0,1
ENSG00000171119,0,0,1
ENSG00000171132,0,0,1
ENSG00000171135,1,0,0
ENSG00000171150,1,0,1
ENSG00000171189,0,0,1
ENSG00000171206,0,0,1
ENSG00000171223,1,0,1
ENSG00000171241,0,0,1
ENSG00000171246,0,0,1
ENSG00000171298,0,0,1
ENSG00000171303,0,0,1
ENSG00000171314,0,0,1
ENSG00000171320,1,0,0
ENSG00000171385,0,0,1
ENSG00000171403,1,0,0
ENSG00000171421,0,0,1
ENSG00000171428,0,0,1
ENSG00000171450,0,0,1
ENSG00000171456,1,0,0
ENSG00000171497,0,0,1
ENSG00000171509,0,1,0
ENSG00000171522,0,0,1
ENSG00000171530,0,0,1
ENSG00000171532,0,0,1
ENSG00000171540,0,0,1
ENSG00000171551,0,0,1
ENSG00000171560,0,0,1
ENSG00000171564,0,0,1
ENSG00000171566,0,0,1
ENSG00000171587,0,0,1
ENSG00000171603,0,0,1
ENSG00000171608,0,0,1
ENSG00000171611,0,0,1
ENSG00000171617,0,0,1
ENSG00000171649,0,0,1
ENSG00000171681,0,0,1
ENSG00000171700,0,0,1
ENSG00000171703,0,0,1
ENSG00000171720,0,0,1
ENSG00000171723,0,0,1
ENSG00000171747,0,0,1
ENSG00000171759,0,0,1
ENSG00000171766,0,0,1
ENSG00000171772,0,1,0
ENSG00000171786,0,0,1
ENSG00000171791,1,0,0
ENSG00000171792,1,0,0
ENSG00000171794,0,0,1
ENSG00000171824,1,0,0
ENSG00000171843,0,0,1
ENSG00000171848,1,0,1
ENSG00000171860,0,0,1
ENSG00000171862,1,0,1
ENSG00000171863,1,0,0
ENSG00000171864,0,0,1
ENSG00000171865,0,0,1
ENSG00000171867,0,0,1
ENSG00000171885,0,0,1
ENSG00000171914,0,0,1
ENSG00000171951,0,0,1
ENSG00000171953,0,0,1
ENSG00000171956,0,0,1
ENSG00000171984,1,0,0
ENSG00000172005,0,0,1
ENSG00000172007,0,0,1
ENSG00000172009,0,0,1
ENSG00000172016,0,0,1
ENSG00000172020,0,0,1
ENSG00000172037,0,0,1
ENSG00000172057,0,0,1
ENSG00000172071,1,0,1
ENSG00000172113,0,0,1
ENSG00000172115,1,0,1
ENSG00000172116,0,0,1
ENSG00000172137,0,0,1
ENSG00000172156,0,0,1
ENSG00000172164,0,0,1
ENSG00000172172,0,0,1
ENSG00000172179,1,0,1
ENSG00000172183,0,0,1
ENSG00000172215,1,0,0
ENSG00000172216,0,0,1
ENSG00000172238,0,0,1
ENSG00000172250,0,0,1
ENSG00000172269,0,0,1
ENSG00000172270,0,1,1
ENSG00000172273,1,0,0
ENSG00000172318,0,0,1
ENSG00000172331,0,0,1
ENSG00000172340,0,0,1
ENSG00000172345,0,0,1
ENSG00000172349,0,0,1
ENSG00000172350,0,0,1
ENSG00000172354,0,0,1
ENSG00000172379,0,0,1
ENSG00000172380,0,0,1
ENSG00000172399,0,0,1
ENSG00000172404,0,0,1
ENSG00000172410,0,0,1
ENSG00000172432,1,0,1
ENSG00000172458,0,0,1
ENSG00000172461,0,0,1
ENSG00000172482,0,0,1
ENSG00000172500,0,0,1
ENSG00000172530,0,0,1
ENSG00000172531,0,0,1
ENSG00000172534,0,0,1
ENSG00000172543,0,0,1
ENSG00000172572,0,0,1
ENSG00000172575,0,0,1
ENSG00000172590,0,0,1
ENSG00000172613,1,0,0
ENSG00000172638,0,0,1
ENSG00000172680,1,0,1
ENSG00000172689,0,0,1
ENSG00000172724,0,0,1
ENSG00000172725,0,0,1
ENSG00000172732,1,0,0
ENSG00000172733,0,0,1
ENSG00000172757,0,0,1
ENSG00000172795,1,0,0
ENSG00000172817,0,0,1
ENSG00000172818,0,0,1
ENSG00000172819,0,0,1
ENSG00000172828,0,0,1
ENSG00000172831,0,0,1
ENSG00000172845,0,0,1
ENSG00000172893,0,0,1
ENSG00000172915,0,0,1
ENSG00000172936,0,0,1
ENSG00000172977,1,0,0
ENSG00000173039,1,0,1
ENSG00000173083,0,0,1
ENSG00000173114,0,0,1
ENSG00000173120,1,0,0
ENSG00000173153,0,0,1
ENSG00000173163,1,0,0
ENSG00000173166,1,0,0
ENSG00000173171,0,0,1
ENSG00000173198,0,0,1
ENSG00000173208,0,0,1
ENSG00000173227,0,0,1
ENSG00000173253,0,0,1
ENSG00000173267,0,0,1
ENSG00000173273,1,0,1
ENSG00000173335,0,0,1
ENSG00000173338,0,0,1
ENSG00000173369,0,0,1
ENSG00000173372,0,0,1
ENSG00000173391,0,0,1
ENSG00000173402,0,0,1
ENSG00000173404,0,0,1
ENSG00000173406,0,0,1
ENSG00000173456,0,0,1
ENSG00000173457,0,0,1
ENSG00000173473,0,0,1
ENSG00000173482,0,0,1
ENSG00000173486,0,0,1
ENSG00000173503,0,0,1
ENSG00000173511,0,0,1
ENSG00000173531,0,0,1
ENSG00000173559,1,0,0
ENSG00000173575,1,0,0
ENSG00000173578,0,0,1
ENSG00000173585,0,0,1
ENSG00000173597,0,0,1
ENSG00000173638,0,0,1
ENSG00000173641,0,0,1
ENSG00000173653,0,0,1
ENSG00000173662,0,0,1
ENSG00000173692,0,0,1
ENSG00000173715,0,1,0
ENSG00000173757,1,0,1
ENSG00000173762,0,0,1
ENSG00000173769,0,1,0
ENSG00000173801,0,0,1
ENSG00000173805,0,0,1
ENSG00000173809,0,1,0
ENSG00000173818,1,0,0
ENSG00000173846,1,0,0
ENSG00000173848,0,0,1
ENSG00000173894,0,0,1
ENSG00000173928,1,0,0
ENSG00000173933,0,0,1
ENSG00000173991,0,0,1
ENSG00000173992,0,0,1
ENSG00000174010,1,0,0
ENSG00000174021,0,0,1
ENSG00000174059,1,0,1
ENSG00000174080,0,0,1
ENSG00000174125,0,0,1
ENSG00000174130,0,0,1
ENSG00000174156,0,0,1
ENSG00000174175,0,0,1
ENSG00000174231,0,0,1
ENSG00000174233,0,0,1
ENSG00000174279,0,0,1
ENSG00000174292,1,0,1
ENSG00000174307,0,0,1
ENSG00000174371,1,0,1
ENSG00000174405,1,0,0
ENSG00000174417,0,0,1
ENSG00000174437,1,0,1
ENSG00000174448,0,0,1
ENSG00000174469,0,0,1
ENSG00000174527,0,0,1
ENSG00000174547,0,0,1
ENSG00000174600,0,0,1
ENSG00000174607,0,0,1
ENSG00000174611,0,0,1
ENSG00000174669,0,0,1
ENSG00000174697,0,0,1
ENSG00000174748,1,0,0
ENSG00000174780,1,0,0
ENSG00000174788,0,0,1
ENSG00000174791,0,0,1
ENSG00000174804,0,0,1
ENSG00000174808,0,0,1
ENSG00000174827,0,0,1
ENSG00000174885,1,0,0
ENSG00000174915,0,0,1
ENSG00000174951,0,0,1
ENSG00000174963,0,0,1
ENSG00000174996,0,0,1
ENSG00000175003,0,0,1
ENSG00000175029,0,0,1
ENSG00000175040,0,0,1
ENSG00000175054,1,0,1
ENSG00000175063,0,0,1
ENSG00000175084,0,0,1
ENSG00000175097,0,0,1
ENSG00000175104,0,0,1
ENSG00000175110,0,0,1
ENSG00000175115,0,0,1
ENSG00000175164,0,0,1
ENSG00000175166,0,0,1
ENSG00000175183,0,0,1
ENSG00000175189,0,0,1
ENSG00000175197,0,0,1
ENSG00000175198,0,0,1
ENSG00000175264,0,0,1
ENSG00000175279,1,0,0
ENSG00000175294,0,0,1
ENSG00000175305,1,0,1
ENSG00000175315,0,0,1
ENSG00000175325,0,0,1
ENSG00000175344,0,0,1
ENSG00000175354,0,0,1
ENSG00000175416,0,0,1
ENSG00000175426,0,0,1
ENSG00000175445,0,0,1
ENSG00000175467,0,0,1
ENSG00000175482,1,0,0
ENSG00000175538,0,0,1
ENSG00000175550,0,0,1
ENSG00000175564,0,0,1
ENSG00000175567,0,0,1
ENSG00000175591,0,0,1
ENSG00000175592,1,0,1
ENSG00000175595,1,0,1
ENSG00000175634,0,0,1
ENSG00000175643,1,0,0
ENSG00000175646,0,0,1
ENSG00000175662,1,0,0
ENSG00000175745,0,0,1
ENSG00000175792,1,0,1
ENSG00000175793,1,0,1
ENSG00000175806,0,0,1
ENSG00000175832,0,0,1
ENSG00000175854,1,0,0
ENSG00000175866,0,0,1
ENSG00000175868,0,0,1
ENSG00000175874,0,0,1
ENSG00000175899,0,0,1
ENSG00000175928,0,0,1
ENSG00000176022,0,0,1
ENSG00000176046,0,1,1
ENSG00000176095,0,1,0
ENSG00000176105,1,0,0
ENSG00000176136,0,0,1
ENSG00000176153,0,0,1
ENSG00000176165,0,0,1
ENSG00000176170,0,0,1
ENSG00000176171,0,0,1
ENSG00000176194,0,0,1
ENSG00000176208,1,0,0
ENSG00000176225,0,0,1
ENSG00000176340,0,0,1
ENSG00000176387,0,0,1
ENSG00000176390,0,0,1
ENSG00000176393,0,0,1
ENSG00000176406,0,0,1
ENSG00000176444,0,0,1
ENSG00000176533,0,0,1
ENSG00000176597,0,0,1
ENSG00000176619,0,0,1
ENSG00000176635,0,1,0
ENSG00000176692,0,0,1
ENSG00000176697,0,0,1
ENSG00000176720,0,0,1
ENSG00000176783,0,0,1
ENSG00000176788,0,0,1
ENSG00000176842,0,0,1
ENSG00000176884,0,0,1
ENSG00000176887,0,0,1
ENSG00000176890,0,0,1
ENSG00000176894,0,0,1
ENSG00000176920,0,0,1
ENSG00000176953,0,0,1
ENSG00000176956,0,0,1
ENSG00000176974,0,0,1
ENSG00000176978,0,0,1
ENSG00000177000,0,0,1
ENSG00000177030,0,0,1
ENSG00000177045,0,1,1
ENSG00000177084,1,0,1
ENSG00000177143,1,0,1
ENSG00000177156,0,0,1
ENSG00000177169,0,0,1
ENSG00000177189,0,0,1
ENSG00000177192,1,0,1
ENSG00000177283,0,0,1
ENSG00000177301,0,0,1
ENSG00000177302,0,0,1
ENSG00000177370,0,0,1
ENSG00000177374,1,0,1
ENSG00000177383,1,0,0
ENSG00000177409,1,0,0
ENSG00000177414,1,0,0
ENSG00000177425,0,0,1
ENSG00000177455,0,0,1
ENSG00000177463,0,0,1
ENSG00000177464,0,0,1
ENSG00000177479,0,0,1
ENSG00000177508,0,0,1
ENSG00000177551,0,1,0
ENSG00000177556,0,0,1
ENSG00000177600,0,0,1
ENSG00000177606,1,0,1
ENSG00000177628,0,0,1
ENSG00000177674,0,0,1
ENSG00000177697,0,0,1
ENSG00000177700,1,0,0
ENSG00000177791,0,0,1
ENSG00000177879,0,0,1
ENSG00000177885,1,0,1
ENSG00000177889,1,0,1
ENSG00000177917,0,0,1
ENSG00000177951,0,0,1
ENSG00000177954,1,0,1
ENSG00000177981,0,0,1
ENSG00000178028,1,0,0
ENSG00000178035,0,0,1
ENSG00000178053,0,0,1
ENSG00000178105,0,0,1
ENSG00000178127,0,0,1
ENSG00000178184,0,0,1
ENSG00000178222,0,1,0
ENSG00000178252,0,0,1
ENSG00000178257,0,0,1
ENSG00000178279,0,0,1
ENSG00000178295,1,0,0
ENSG00000178394,0,0,1
ENSG00000178403,0,0,1
ENSG00000178460,1,1,0
ENSG00000178498,0,0,1
ENSG00000178522,1,0,1
ENSG00000178562,0,0,1
ENSG00000178568,1,0,1
ENSG00000178573,1,0,0
ENSG00000178607,0,0,1
ENSG00000178685,1,0,0
ENSG00000178691,1,0,0
ENSG00000178726,0,0,1
ENSG00000178732,0,0,1
ENSG00000178741,0,0,1
ENSG00000178860,0,0,1
ENSG00000178913,0,0,1
ENSG00000178950,0,0,1
ENSG00000178951,1,0,0
ENSG00000178966,1,0,0
ENSG00000178971,1,0,0
ENSG00000178974,0,0,1
ENSG00000178999,1,0,0
ENSG00000179008,1,1,0
ENSG00000179059,0,0,1
ENSG00000179091,0,0,1
ENSG00000179094,0,0,1
ENSG00000179097,0,0,1
ENSG00000179148,0,0,1
ENSG00000179168,1,0,0
ENSG00000179218,0,0,1
ENSG00000179222,0,0,1
ENSG00000179242,0,0,1
ENSG00000179262,1,0,1
ENSG00000179295,1,0,1
ENSG00000179335,0,0,1
ENSG00000179348,1,0,1
ENSG00000179388,0,0,1
ENSG00000179407,0,0,1
ENSG00000179431,0,0,1
ENSG00000179455,0,0,1
ENSG00000179477,0,0,1
ENSG00000179546,0,0,1
ENSG00000179588,0,0,1
ENSG00000179593,0,0,1
ENSG00000179598,0,1,0
ENSG00000179604,0,0,1
ENSG00000179639,0,0,1
ENSG00000179750,1,0,0
ENSG00000179751,0,0,1
ENSG00000179774,0,0,1
ENSG00000179776,0,0,1
ENSG00000179820,0,0,1
ENSG00000179862,0,0,1
ENSG00000179913,0,0,1
ENSG00000179934,0,0,1
ENSG00000179943,0,0,1
ENSG00000180008,1,0,1
ENSG00000180053,0,0,1
ENSG00000180113,0,1,0
ENSG00000180155,0,0,1
ENSG00000180176,0,0,1
ENSG00000180209,0,0,1
ENSG00000180210,0,0,1
ENSG00000180228,0,0,1
ENSG00000180245,0,0,1
ENSG00000180304,0,0,1
ENSG00000180336,1,1,0
ENSG00000180340,0,0,1
ENSG00000180353,0,0,1
ENSG00000180424,0,0,1
ENSG00000180432,0,0,1
ENSG00000180447,0,0,1
ENSG00000180483,0,0,1
ENSG00000180509,0,0,1
ENSG00000180530,0,0,1
ENSG00000180532,1,0,0
ENSG00000180535,1,0,0
ENSG00000180549,0,0,1
ENSG00000180616,0,0,1
ENSG00000180644,1,0,1
ENSG00000180660,0,0,1
ENSG00000180720,0,0,1
ENSG00000180772,0,0,1
ENSG00000180806,0,0,1
ENSG00000180871,1,0,0
ENSG00000180879,0,0,1
ENSG00000180934,1,0,0
ENSG00000180957,0,0,1
ENSG00000181019,1,0,1
ENSG00000181104,0,0,1
ENSG00000181163,1,0,1
ENSG00000181191,0,0,1
ENSG00000181218,1,0,0
ENSG00000181222,1,0,1
ENSG00000181333,1,0,0
ENSG00000181409,0,0,1
ENSG00000181449,1,0,1
ENSG00000181467,0,0,1
ENSG00000181523,0,0,1
ENSG00000181541,0,0,1
ENSG00000181544,1,0,0
ENSG00000181555,1,0,0
ENSG00000181585,0,0,1
ENSG00000181610,0,0,1
ENSG00000181656,0,0,1
ENSG00000181773,0,0,1
ENSG00000181788,0,0,1
ENSG00000181789,0,0,1
ENSG00000181852,0,0,1
ENSG00000181856,0,0,1
ENSG00000181885,0,0,1
ENSG00000181929,0,0,1
ENSG00000181965,0,0,1
ENSG00000181991,0,0,1
ENSG00000182004,0,0,1
ENSG00000182048,0,0,1
ENSG00000182054,0,0,1
ENSG00000182108,0,0,1
ENSG00000182117,1,0,0
ENSG00000182132,0,0,1
ENSG00000182134,0,1,0
ENSG00000182150,1,0,0
ENSG00000182180,0,0,1
ENSG00000182185,1,0,0
ENSG00000182187,0,0,1
ENSG00000182196,0,0,1
ENSG00000182197,1,0,1
ENSG00000182223,0,0,1
ENSG00000182240,0,0,1
ENSG00000182255,0,0,1
ENSG00000182256,0,0,1
ENSG00000182263,1,0,0
ENSG00000182287,0,0,1
ENSG00000182324,0,0,1
ENSG00000182325,0,0,1
ENSG00000182326,0,0,1
ENSG00000182372,0,0,1
ENSG00000182379,0,0,1
ENSG00000182389,0,0,1
ENSG00000182446,1,0,0
ENSG00000182450,0,0,1
ENSG00000182459,0,1,1
ENSG00000182481,0,0,1
ENSG00000182492,0,0,1
ENSG00000182511,1,0,1
ENSG00000182512,1,0,0
ENSG00000182533,0,0,1
ENSG00000182541,0,0,1
ENSG00000182568,0,0,1
ENSG00000182575,0,0,1
ENSG00000182578,0,0,1
ENSG00000182580,0,0,1
ENSG00000182621,0,0,1
ENSG00000182636,0,0,1
ENSG00000182670,0,0,1
ENSG00000182687,0,0,1
ENSG00000182698,0,0,1
ENSG00000182718,0,0,1
ENSG00000182732,0,0,1
ENSG00000182742,0,0,1
ENSG00000182771,0,0,1
ENSG00000182774,0,0,1
ENSG00000182809,0,0,1
ENSG00000182866,1,0,1
ENSG00000182870,0,0,1
ENSG00000182871,0,0,1
ENSG00000182872,0,0,1
ENSG00000182899,1,0,1
ENSG00000182901,0,0,1
ENSG00000182902,0,0,1
ENSG00000182923,1,1,0
ENSG00000182968,0,0,1
ENSG00000182979,1,0,0
ENSG00000183020,0,0,1
ENSG00000183023,0,0,1
ENSG00000183036,0,0,1
ENSG00000183048,0,0,1
ENSG00000183072,0,0,1
ENSG00000183087,0,0,1
ENSG00000183150,0,0,1
ENSG00000183161,1,1,0
ENSG00000183166,0,0,1
ENSG00000183207,1,0,1
ENSG00000183258,1,0,0
ENSG00000183283,0,0,1
ENSG00000183389,1,0,0
ENSG00000183454,0,0,1
ENSG00000183474,1,0,0
ENSG00000183479,1,0,1
ENSG00000183486,0,0,1
ENSG00000183570,0,0,1
ENSG00000183574,0,0,1
ENSG00000183605,0,0,1
ENSG00000183617,0,0,1
ENSG00000183625,0,0,1
ENSG00000183628,0,0,1
ENSG00000183640,0,0,1
ENSG00000183682,0,0,1
ENSG00000183691,0,0,1
ENSG00000183733,0,0,1
ENSG00000183735,0,0,1
ENSG00000183751,0,0,1
ENSG00000183763,0,0,1
ENSG00000183765,1,0,1
ENSG00000183785,0,0,1
ENSG00000183813,0,0,1
ENSG00000183864,0,0,1
ENSG00000183878,0,0,1
ENSG00000183918,0,0,1
ENSG00000183943,0,0,1
ENSG00000183963,0,0,1
ENSG00000184007,0,0,1
ENSG00000184012,0,0,1
ENSG00000184113,0,0,1
ENSG00000184117,0,0,1
ENSG00000184144,1,0,0
ENSG00000184160,0,0,1
ENSG00000184185,0,0,1
ENSG00000184203,0,0,1
ENSG00000184216,0,0,1
ENSG00000184221,0,0,1
ENSG00000184254,0,0,1
ENSG00000184271,0,0,1
ENSG00000184281,0,0,1
ENSG00000184292,0,0,1
ENSG00000184302,0,0,1
ENSG00000184344,0,0,1
ENSG00000184347,0,0,1
ENSG00000184349,0,0,1
ENSG00000184363,0,0,1
ENSG00000184371,0,0,1
ENSG00000184381,0,0,1
ENSG00000184408,0,0,1
ENSG00000184432,0,0,1
ENSG00000184470,0,0,1
ENSG00000184486,0,0,1
ENSG00000184489,0,0,1
ENSG00000184500,0,0,1
ENSG00000184502,1,0,1
